120																																		
	Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X3'	Y3'	Z3'	X6'	Y6'	Z6'									
5341	44.5	-1393.13977	479.25	1475.68274	-1543.21423	413.40857	1187.31482	-1230.2196	429.40106	1137.59424	-1427.59192	896.6095	1491.79333	-1558.84387	923.53809	1193.11401	-1237.87488	1006.31268	1157.97827	-694.99347	605.0354	1077.0636	-693.32434	1210.48596	885.41858									
5342	44.508	-1393.01306	479.22308	1475.70679	-1543.03064	413.35443	1187.21045	-1229.16235	430.27969	1138.0094	-1427.63879	896.48419	1491.80457	-1558.64685	923.14972	1192.92078	-1237.66565	1006.16461	1157.76501	-694.90692	605.34186	1076.94263	-693.3526	1210.44214	885.47211									
5343	44.517	-1392.66663	479.80142	1475.13062	-1542.86646	413.28818	1187.04675	-1229.65479	429.20947	1137.26819	-1427.63782	896.37927	1491.71399	-1558.44617	922.89203	1192.77161	-1237.35608	1005.95947	1157.47119	-695.54559	605.16742	1077.56238	-693.30145	1210.3186	885.5368									
5344	44.525	-1392.80176	478.85733	1475.52954	-1542.09851	412.56607	1185.71973	-1229.30664	429.04819	1137.11121	-1427.72644	896.28235	1491.75049	-1558.08936	922.46045	1192.44885	-1237.12744	1005.89288	1157.21082	-695.14441	604.86328	1077.1543	-693.38385	1210.35303	885.51459									
5345	44.533	-1392.79871	478.82266	1475.47644	-1541.80029	412.35809	1185.61145	-1228.98608	428.94763	1136.7959	-1427.76135	896.20587	1491.77356	-1557.80981	922.28168	1192.31006	-1236.84631	1005.77716	1157.00854	-695.27869	604.96814	1077.19189	-693.32898	1210.38538	885.46747									
5346	44.542	-1392.87512	478.68082	1475.50427	-1541.61487	412.24762	1185.33923	-1228.55225	428.72046	1136.61169	-1427.8197	896.06769	1491.74438	-1557.59387	921.9032	1192.06689	-1236.44775	1005.34375	1156.48706	-696.07745	604.98962	1077.48145	-693.32574	1210.51465	885.42114									
5347	44.55	-1392.23206	479.00867	1474.84802	-1540.04871	413.05182	1185.62122	-1228.27661	428.69327	1136.44702	-1427.84705	896.22833	1491.84949	-1557.3595	921.78888	1191.9231	-1236.13855	1005.20337	1156.25195	-695.3244	604.80981	1077.23706	-693.31512	1210.40381	885.48907									
5348	44.558	-1392.36292	479.06705	1474.93408	-1540.85278	412.68204	1185.76001	-1227.97302	428.59344	1136.27246	-1427.88904	895.89465	1491.76086	-1557.16492	921.60791	1191.80115	-1235.87048	1005.06909	1155.93811	-695.81873	604.73907	1077.41736	-693.30975	1210.34607	885.50983									
5349	44.567	-1392.54968	478.40366	1475.29797	-1540.66846	412.66348	1185.62939	-1227.59326	428.57092	1136.14429	-1427.84534	895.72644	1491.6781	-1556.8772	921.48474	1191.60608	-1235.44458	1004.67755	1155.51379	-695.61475	604.5719	1077.71851	-693.3537	1210.35413	885.48425	-717.63348	1089.83557	906.61292						
5350	44.575	-1392.36694	478.21689	1475.08459	-1540.47205	412.64825	1185.41846	-1227.2821	428.45346	1135.97278	-1427.84973	895.63446	1491.64087	-1556.66479	921.33606	1191.39246	-1235.0929	1004.5105	1155.17004	-695.80298	604.70313	1077.45117	-693.35181	1210.45581	885.42621									
5351	44.583	-1392.53674	478.22659	1475.18945	-1540.06921	411.93707	1184.57996	-1226.89807	428.36951	1135.82837	-1427.93579	895.57886	1491.67493	-1556.37537	921.24622	1191.27307	-1234.80286	1004.45569	1154.91223	-695.53833	604.79279	1077.32764	-693.35034	1210.44458	885.4306									
5352	44.592	-1392.58032	478.1507	1475.23547	-1539.94849	412.69626	1184.96643	-1226.46362	428.21338	1135.72913	-1427.9209	895.42889	1491.62927	-1556.13818	921.06677	1191.16211	-1234.53979	1004.41516	1154.62903	-695.56488	605.01727	1077.26672	-693.33386	1210.32983	885.52045									
5353	44.6	-1392.21106	478.01306	1475.01807	-1539.26379	412.5239	1184.54309	-1225.98157	427.92404	1135.57068	-1427.92126	895.3316	1491.57861	-1555.79468	920.94263	1190.91626	-1234.12476	1004.237	1154.13159	-695.12897	605.32416	1077.03662	-693.34375	1210.31348	885.53674									
5354	44.608	-1392.52417	478.021	1475.10217	-1538.96875	411.76309	1183.72217	-1225.5968	427.68759	1135.41382	-1427.99011	895.25714	1491.60632	-1555.5603	920.8869	1190.84058	-1233.68262	1004.01611	1153.69458	-696.19104	604.3822	1077.66394	-693.32379	1210.4032	885.44794	-718.27252	1089.48669	907.04236						
5355	44.617	-1392.09485	477.73111	1474.87329	-1538.69812	411.63583	1183.41345	-1224.35168	428.36536	1135.8064	-1428	895.15802	1491.54565	-1555.26062	920.70825	1190.61682	-1233.36169	1004.09766	1153.35754	-695.47528	604.99146	1077.23425	-693.31433	1210.46704	885.42517									
5356	44.625	-1392.01929	477.50974	1474.72363	-1538.40381	411.57074	1183.13843	-1224.67236	427.14981	1135.13208	-1428.04639	895.02441	1491.50244	-1554.96765	920.58893	1190.45715	-1232.81702	1002.63147	1151.68005	-695.41016	604.75372	1077.28162	-693.28125	1210.49023	885.43921									
5357	44.633	-1391.99597	477.4512	1474.62561	-1538.07397	412.34067	1183.45142	-1224.099	426.71191	1134.99707	-1427.979	894.92035	1491.5343	-1554.1853	919.79828	1189.77625	-1232.50427	1002.53925	1151.40894	-696.40668	604.76019	1077.65491	-693.29492	1210.28052	885.52118	-1545.47827	929.12915	1197.28137						
5358	44.642	-1392.02917	477.31802	1474.63867	-1537.92419	412.30457	1183.28113	-1223.6106	426.30569	1134.6991	-1428.0592	894.85541	1491.58911	-1553.72205	919.70197	1189.65454	-1232.1698	1003.8941	1152.18274	-695.2146	605.35474	1077.06665	-693.3313	1210.42017	885.48236	-1545.552	929.25964	1197.10913						
5359	44.65	-1392.19653	477.32394	1474.64294	-1537.41821	411.53406	1182.34009	-1223.13904	426.08069	1134.42529	-1428.02136	894.74536	1491.46765	-1553.9519	920.34442	1189.96704	-1231.55139	1002.56207	1150.60242	-695.13281	605.28662	1077.37329	-693.33673	1210.50037	885.41687									
5360	44.658	-1391.97119	477.13943	1474.4187	-1537.1958	411.60559	1181.82117	-1222.63623	425.88806	1134.22583	-1427.94958	894.60571	1491.40222	-1553.64392	920.25885	1189.75403	-1231.18237	1002.57721	1150.3197	-695.46869	605.09393	1077.21436	-693.32922	1210.48792	885.39673									
5361	44.667	-1392.16785	477.15897	1474.50745	-1536.31592	412.42368	1182.29297	-1222.09949	425.72897	1133.93079	-1427.95142	894.46619	1491.41418	-1553.36267	920.26331	1189.6217	-1230.84888	1002.63043	1150.01099	-695.42114	605.04382	1077.20337	-693.31506	1210.39868	885.46838	-717.26068	1089.6925	905.66882						
5362	44.675	-1392.09753	477.04016	1474.47839	-1535.82617	412.08865	1181.83594	-1221.61694	425.0921	1133.80383	-1427.94788	894.45361	1491.43567	-1553.06885	920.31891	1189.46973	-1230.3949	1003.93866	1150.78625	-695.67694	605.05884	1077.30566	-693.33301	1210.25952	885.55353									
5363	44.683	-1391.9989	476.9606	1474.19409	-1535.875	410.86374	1180.94153	-1221.0426	425.02271	1133.47656	-1427.8833	894.22394	1491.3269	-1552.72986	920.44299	1189.29834	-1229.47363	1003.39227	1149.69861	-695.30054	604.89545	1077.21289	-693.32123	1210.37695	885.43646									
5364	44.692	-1391.82263	476.87622	1474.17468	-1535.48706	410.59131	1180.54077	-1220.49927	424.77579	1133.26904	-1427.87219	894.19434	1491.31128	-1552.4469	920.47656	1189.10767	-1229.57666	1004.31641	1149.95117	-695.63733	605.13086	1077.27734	-693.31744	1210.53284	885.40753									
5365	44.7	-1392.05908	476.86346	1474.12671	-1535.12024	410.97375	1180.75	-1219.06421	425.297	1133.56091	-1427.8407	894.14685	1491.26929	-1551.67773	919.84589	1188.31934	-1229.06592	1002.87634	1148.40625	-695.13135	605.05359	1077.08289	-693.33655	1210.53198	885.3924	-1545.52112	928.92584	1196.37585						
5366	44.708	-1391.854	476.78723	1474.08386	-1534.79053	410.91348	1180.27393	-1219.21924	424.01157	1133.01355	-1427.88342	894.00586	1491.23621	-1551.32813	919.94702	1188.13159	-1228.6543	1004.41455	1149.10315	-695.62646	605.04712	1077.28699	-693.31665	1210.43433	885.48608	-1545.84253	929.7926	1195.56982						
5367	44.717	-1391.96704	476.64908	1473.98254	-1534.18884	410.14218	1179.23743	-1218.6145	423.45212	1132.82043	-1427.8418	893.85999	1491.31848	-1550.96301	919.97449	1187.89563	-1228.19397	1004.57971	1148.66797	-695.75092	604.73425	1077.42456	-693.33093	1210.32935	885.54071	-1545.75525	929.13782	1195.84082						
5368	44.725	-1393.10266	476.20673	1474.24646	-1533.85852	410.73651	1179.50293	-1217.82874	423.00775	1132.60095	-1427.81604	893.85345	1491.2865	-1550.9751	920.87115	1188.13379	-1227.33875	1003.46478	1146.88159	-695.63733	605.13086	1077.27734	-693.29565	1210.42639	885.4541									
5369	44.733	-1392.74658	476.1564	1473.98474	-1533.2373	410.51221	1178.99426	-1217.0769	422.48203	1132.19971	-1427.849	893.66382	1491.06702	-1550.44934	920.82965	1187.75867	-1226.92529	1005.11188	1147.42883	-695.44562	604.64276	1077.3147	-693.28882	1210.50342	885.35614									
5370	44.742	-1393.36267	476.11172	1474.11365	-1532.82251	410.36755	1178.60742	-1216.29993	421.99078	1131.73169	-1427.83594	893.64465	1491.0835	-1549.95935	920.89404	1187.61072	-1226.02637	1003.79327	1145.65955	-695.83044	605.11542	1077.35913	-693.28027	1210.53723	885.37604									
5371	44.75	-1391.84229	476.35464	1473.63818	-1532.29028	410.24234	1178.26404	-1215.5022	421.66522	1131.39563	-1427.83594	893.61725	1491.0802	-1549.60242	921.08929	1187.38257	-1225.3269	1003.65021	1145	-694.67084	605.26282	1077.18787	-693.30292	1210.39636	885.48187	-926.59198	1141.65417	1281.93652						
5372	44.758	-1391.82153	476.4791	1473.36658	-1531.59167	410.18842	1177.87744	-1214.84875	421.56638	1131.01001	-1427.71777	893.45941	1491.00745	-1548.6748	920.43457	1186.64648	-1225.00476	1005.16821	1145.56433	-695.91907	604.93268	1077.42603	-693.28479	1210.35315	885.51257	-1546.34595	929.57288	1194.46729						
5373	44.767	-1391.73401	476.42929	1473.24146	-1530.66309	409.11774	1176.67249	-1214.16968	421.45734	1130.61816	-1427.64954	893.43781	1490.91443	-1548.6908	921.37695	1186.8761	-1224.31482	1004.1394	1144.05261	-694.73877	605.14337	1076.94116	-693.32434	1210.4502	885.44385									
5374	44.775	-1393.39099	475.60391	1473.35156	-1530.19824	409.63849	1176.93323	-1213.28357	421.16913	1130.13684	-1427.57849	893.44019	1490.82263	-1547.87451	920.76086	1186.15735	-1223.83533	1004.34601	1143.35168	-694.88226	605.22559	1077.28076	-693.30505	1210.54004	885.388	-1546.47339	930.22925	1193.74451						
5375	44.783	-1393.49817	475.47964	1473.32471	-1529.48291	408.64172	1175.85754	-1212.67896	421.29648	1129.81677	-1427.55005	893.3902	1490.79187	-1547.38782	920.92871	1185.87415	-1223.36169	1005.52277	1143.55981	-695.55542	604.74878	1077.34204	-693.30328	1210.51636	885.37323	-1546.28589	929.96021	1193.80652						
5376	44.792	-1393.53027	475.45016	1473.29749	-1528.9137	408.33655	1175.32813	-1211.97449	421.24295	1129.46448	-1427.53247	893.3772	1490.79187	-1546.97424	921.16156	1185.66626	-1222.43127	1004.65747	1141.98962	-695.2403	604.95172	1077.17883	-693.34021	1210.37671	885.52441									
5377	44.8	-1391.63489	476.37799	1473.02881	-1528.15564	408.92401	1175.43726	-1211.10083	421.06769	1128.95251	-1427.43091	893.18829	1490.76416	-1546.88184	921.99207	1185.89526	-1222.01526	1005.83606	1142.05151	-695.99353	604.68732	1077.82629	-693.32672	1210.35168	885.54993									
5378	44.808	-1393.62329	475.32379	1473.18604	-1527.67603	408.20868	1174.50952	-1209.39148	421.9111	1128.99023	-1427.39929	893.1723	1490.69666	-1546.30139	922.19153	1185.66296	-1220.90845	1005.052	1140.146	-695.99292	604.83472	1077.47266	-693.27777	1210.49756	885.44257									
5379	44.817	-1391.6228	476.33209	1472.9043	-1527.2384	408.69394	1174.79089	-1209.58533	420.77863	1128.01819	-1427.24927	893.0033	1490.59766	-1545.71692	922.38538	1185.40076	-1220.1792	1005.3291	1139.21326	-695.95886	604.40515	1077.56482	-693.33551	1210.5376	885.36365									
5380	44.825	-1391.599	476.34268	1472.88855	-1526.39734	408.04547	1173.48108	-1208.68567	420.15018	1127.61145	-1427.26929	892.9176	1490.58118	-1545.21143	922.56439	1185.10852	-1219.48657	1005.36957	1138.35303	-695.70337	604.86609	1077.67737	-693.29016	1210.5437	885.39636									
5381	44.833	-1391.52637	476.30087	1472.7489	-1525.00208	408.59055	1173.7019	-1207.87354	419.91513	1127.01355	-1427.40247	893.01471	1490.66418	-1544.78821	922.85663	1184.91199	-1218.7688	1005.56049	1137.49207	-695.51855	604.75507	1077.32581	-693.30286	1210.36145	885.51013									
5382	44.842	-1391.60474	476.26086	1472.85547	-1524.77991	408.55219	1173.4563	-1207.05493	419.70334	1126.57898	-1427.28882	892.86023	1490.57764	-1544.21411	922.80719	1184.69543	-1218.17102	1005.73743	1136.66833	-695.58502	604.72198	1077.35864	-693.30457	1210.34766	885.52393									
5383	44.85	-1393.83203	475.11499	1473.1853	-1524.41785	407.54965	1172.69299	-1205.99548	419.21234	1125.93372	-1427.33325	892.80847	1490.50586	-1543.59924	922.99994	1184.396	-1217.32629	1005.81177	1135.77649	-695.27869	605.38263	1077.08826	-693.30042	1210.49646	885.44897	-771.98376	717.69897	1318.71948						
5384	44.858	-1391.5072	476.21622	1472.72229	-1523.69238	408.12262	1173.03467	-1204.78345	420.94333	1126.21082	-1427.33594	892.83936	1490.58545	-1543.03918	923.08832	1184.19324	-1216.77637	1006.10919	1135.02795	-695.44586	605.05865	1077.21094	-693.36438	1210.5542	885.35773									
5385	44.867	-1393.93054	474.98468	1473.19971	-1522.95056	407.17972	1171.948	-1204.45166	419.17966	1125.00134	-1427.26904	892.68481	1490.47961	-1542.59473	923.17834	1184.01697	-1216.13062	1006.21741	1134.28528	-695.39673	604.81879	1077.26526	-693.289	1210.48169	885.40857	-771.15546	718.05554	1317.23853						
5386	44.875	-1393.52844	475.17938	1473.03918	-1522.46631	406.98383	1171.6499	-1203.66797	418.96948	1124.5321	-1427.33472	892.67072	1490.5177	-1542.09131	923.29224	1183.78748	-1215.35754	1006.29266	1133.40234	-695.56122	605.20776	1077.23328	-693.32288	1210.35156	885.53796	-770.72675	718.10706	1316.46008						
5387	44.883	-1393.64575	475.04614	1473.00244	-1521.74158	407.53738	1171.7146	-1202.96069	418.73077	1123.94263	-1427.19153	892.54858	1490.52612	-1541.66455	923.42706	1183.63721	-1214.71338	1006.49371	1132.61853	-695.10925	605.03723	1077.07666	-693.31067	1210.34619	885.49396	-769.92133	718.07196	1315.93982						
5388	44.892	-1393.5863	475.10629	1473.03906	-1521.3009	406.86829	1170.96106	-1201.30725	419.4393	1123.73547	-1427.32422	892.55316	1490.61267	-1541.23279	923.60059	1183.4812	-1214.14954	1006.69647	1131.84314	-695.87427	604.27246	1077.55237	-693.3266	1210.47913	885.50537	-769.20233	718.02716	1315.53955						
5389	44.9	-1394.08057	474.77652	1473.24524	-1519.93347	407.54199	1170.90039	-1201.49243	418.27011	1122.97168	-1427.10754	892.36768	1490.47339	-1540.80774	923.82953	1183.30347	-1213.43713	1006.9101	1130.83167	-696.02423	604.72882	1077.5033	-693.31384	1210.48889	885.36627	-768.77582	718.22638	1314.48401						
5390	44.908	-1393.69873	474.95969	1473.05042	-1520.20251	407.3804	1170.89331	-1199.85071	418.70981	1122.76538	-1427.17053	892.41626	1490.5752	-1540.37085	923.87891	1183.10669	-1212.97522	1007.22522	1130.0387	-695.32495	604.95984	1077.21216	-693.32983	1210.51147	885.39722	-768.00824	718.17828	1314.10999						
5391	44.917	-1393.24988	475.11844	1472.89844	-1519.6792	406.72055	1170.09058	-1200.07031	417.47842	1121.98987	-1427.00159	892.09088	1490.4093	-1539.94373	924.03693	1182.95569	-1213.42725	1007.70947	1129.6344	-696.42865	604.48865	1077.70923	-693.29797	1210.38367	885.44995	-767.22754	718.16071	1313.47668						
5392	44.925	-1391.01038	475.93689	1472.70142	-1519.49634	407.47531	1170.49414	-1199.41443	416.95209	1121.46912	-1426.98572	892.09698	1490.4342	-1539.45508	924.20923	1182.72314	-1211.8114	1007.73499	1128.41724	-695.37933	605.03082	1077.51709	-693.31201	1210.39673	885.5249	-766.31921	718.00568	1313.05469						
5393	44.933	-1393.39172	474.87015	1472.9845	-1519.2865	407.4588	1170.30212	-1198.71008	416.81647	1121.03198	-1427.02173	892.02435	1490.45935	-1539.06787	924.32544	1182.52844	-1211.37842	1008.01758	1127.82031	-695.57874	604.90991	1077.29028	-693.32611	1210.4939	885.43127	-766.11182	718.23334	1312.70178						
5394	44.942	-1390.92114	475.82245	1472.56226	-1518.28345	406.57755	1169.30579	-1198.14319	416.66464	1120.56042	-1426.95142	891.94574	1490.33899	-1538.58765	924.23199	1182.2854	-1211.01013	1008.21021	1127.29712	-695.19897	605.16425	1077.09204	-693.33807	1210.53467	885.41351	-764.8894	717.95435	1312.46277						
5395	44.95	-1390.85388	475.88348	1472.51025	-1517.87146	406.3786	1169.17578	-1197.67566	416.47208	1120.08862	-1426.94128	891.82416	1490.40967	-1538.18164	924.07721	1182.04749	-1210.45752	1008.20898	1126.76196	-694.54407	605.34631	1076.82739	-693.32227	1210.46167	885.4696	-764.10529	717.78351	1312.10779						
5396	44.958	-1390.72314	475.69647	1472.68738	-1517.49841	406.75894	1169.53784	-1197.06433	416.44934	1119.75244	-1426.92712	891.69519	1490.43689	-1537.72412	923.88684	1181.94019	-1209.91003	1008.20667	1126.29272	-695.95502	604.86292	1077.45239	-693.35077	1210.42334	885.48956	-763.49121	717.62183	1312.12244						
5397	44.967	-1390.34387	475.56882	1472.45215	-1515.9303	406.77167	1169.03381	-1196.62781	416.42874	1119.38428	-1426.93018	891.7533	1490.40137	-1537.3844	923.80939	1181.73511	-1209.50757	1008.2738	1125.86865	-694.96088	605.12567	1077.03516	-693.32837	1210.41516	885.47601	-763.70557	718.06451	1311.61694						
5398	44.975	-1390.52966	475.65536	1472.47998	-1516.45496	405.77133	1168.53418	-1196.25806	416.47708	1119.08704	-1427.00598	891.85669	1490.578	-1537.16809	923.73889	1181.71106	-1209.28674	1008.33447	1125.61584	-695.72583	605.13873	1077.31238	-693.32849	1210.47229	885.4325	-761.76355	717.19958	1311.94678	-4707.87061	1675.078	-457.76233			
5399	44.983	-1390.23303	475.55676	1472.42017	-1516.12354	405.59381	1168.38892	-1196.13257	416.51041	1118.66833	-1426.86145	891.71216	1490.40845	-1536.74951	923.6543	1181.48315	-1210.34363	1008.41974	1125.47937	-695.96063	604.86224	1077.45483	-693.3208	1210.48193	885.44025	-4707.48926	1675.11133	-458.51108	-762.35602	717.76178	1311.38489			
5400	44.992	-1390.22681	475.67633	1472.41064	-1514.67468	406.26807	1168.73389	-1195.32104	416.21106	1118.32886	-1426.81226	891.78503	1490.35999	-1536.38879	923.54102	1181.30798	-1210.02637	1008.59125	1125.08765	-695.48596	605.26141	1077.19348	-693.30591	1210.45276	885.41632	-4708.24805	1675.49707	-459.89972						
5401	45	-1390.13989	475.69675	1472.36987	-1515.13892	406.05536	1168.87305	-1194.94714	416.00128	1118.00671	-1426.7168	891.65527	1490.36694	-1536.151	923.53436	1181.2323	-1209.77234	1008.62909	1124.73438	-695.91907	604.93268	1077.42603	-693.29236	1210.42786	885.51099	-4708.56348	1675.36487	-461.06836						
5402	45.008	-1390.0658	475.62772	1472.3844	-1514.8988	405.86932	1168.70715	-1193.49695	416.98654	1118.17322	-1426.6344	891.66071	1490.30029	-1535.82153	923.4931	1181.13855	-1209.48352	1009.47693	1124.93945	-695.73773	604.84064	1077.40137	-693.32751	1210.47986	885.44269	-4709.17188	1675.48096	-461.98904						
5403	45.017	-1390.00867	475.61118	1472.31982	-1514.67761	405.07001	1168.02356	-1193.07068	416.87021	1117.89136	-1426.50757	891.60516	1490.17468	-1535.71814	923.2901	1180.79968	-1207.95984	1008.94537	1123.79285	-695.76233	604.75256	1077.42627	-693.32843	1210.44495	885.43945	-4710.09717	1675.38684	-463.43539						
5404	45.025	-1389.84863	475.53394	1472.30457	-1514.50415	404.94495	1167.87878	-1192.78259	416.7319	1117.599	-1426.44238	891.54523	1490.18848	-1535.47937	923.19489	1180.69873	-1207.83008	1009.10541	1123.41162	-695.90729	604.40936	1077.54297	-693.29626	1210.46497	885.47589	-4710.36133	1675.14319	-464.83762						
5405	45.033	-1389.8855	475.64859	1472.35876	-1514.29358	404.85043	1167.78906	-1192.44092	416.30725	1117.19739	-1426.41064	891.5033	1490.20764	-1535.36401	923.14001	1180.59436	-1207.73877	1009.28522	1123.06995	-696.25909	604.74512	1077.5968	-693.30792	1210.48181	885.46002	-4711.03662	1675.02673	-465.96698						
